** Structure <2095004>, 19 tags, length=96084, data length=96082, refs=2:
     423.34122        49.20513          1.6361E-03
     433.34122        48.29702          1.2989E-03
     443.34122        47.41110          1.0298E-03
     453.34122        46.54671          8.1522E-04
     463.34122        45.70318          6.4443E-04
     473.34122        44.87990          5.0869E-04
     483.34122        44.07627          4.0096E-04
     493.34122        43.29169          3.1559E-04
     503.34122        42.52561          2.4804E-04
     513.34122        41.77749          1.9467E-04
     523.34122        41.04680          1.5256E-04
     533.34122        40.33304          1.1939E-04
     543.34122        39.63572          9.3295E-05
     553.34122        38.95438          7.2799E-05
     563.34122        38.28855          5.6724E-05
     573.34122        37.63780          4.4135E-05
     583.34122        37.00170          3.4290E-05
     593.34122        36.37985          2.6603E-05
     603.34122        35.77184          2.0610E-05
     613.34122        35.17730          1.5943E-05
     623.34122        34.59585          1.2316E-05
